ts,motor_rpm,pressure_bar,axis1_torque,motor_temp,servo_current,servo_voltage,axis2_position,axis2_velocity,axis1_velocity,axis1_position
5651,1380.697,6.095,33.749,71.516,4.741,48.491,-63.371,92.009,143.51,-88.95
5652,1380.573,6.095,33.666,71.519,4.731,48.489,-63.289,92.241,144.399,-88.817
5653,1380.363,6.098,33.607,71.524,4.719,48.49,-63.202,92.46,145.263,-88.662
5654,1380.145,6.098,33.534,71.519,4.71,48.49,-63.097,92.68,146.14,-88.526
5655,1380.017,6.099,33.458,71.523,4.7,48.489,-63.005,92.907,147.009,-88.368
5656,1379.751,6.101,33.388,71.527,4.688,48.49,-62.918,93.142,147.873,-88.222
5657,1379.567,6.102,33.32,71.527,4.679,48.489,-62.819,93.355,148.732,-88.076
5658,1379.562,6.105,33.253,71.525,4.67,48.489,-62.721,93.576,149.616,-87.927
5659,1379.283,6.106,33.187,71.529,4.659,48.489,-62.638,93.8,150.475,-87.778
5660,1379.157,6.107,33.115,71.528,4.649,48.489,-62.542,94.03,151.362,-87.639
5661,1378.894,6.108,33.044,71.53,4.642,48.489,-62.444,94.257,152.193,-87.488
5662,1378.755,6.109,32.978,71.531,4.63,48.489,-62.348,94.465,153.091,-87.32
5663,1378.538,6.11,32.921,71.533,4.621,48.489,-62.265,94.695,153.927,-87.167
5664,1378.496,6.111,32.844,71.53,4.609,48.489,-62.155,94.909,154.781,-87.013
5665,1378.291,6.112,32.79,71.534,4.601,48.489,-62.07,95.13,155.666,-86.871
5666,1378.171,6.114,32.72,71.534,4.59,48.489,-61.966,95.356,156.504,-86.715
5667,1377.953,6.114,32.655,71.532,4.58,48.488,-61.872,95.582,157.359,-86.557
5668,1377.77,6.117,32.592,71.538,4.573,48.489,-61.779,95.799,158.214,-86.388
5669,1377.588,6.117,32.54,71.535,4.562,48.489,-61.685,96.009,159.075,-86.228
5670,1377.504,6.119,32.478,71.54,4.553,48.488,-61.592,96.229,159.917,-86.073
5671,1377.312,6.121,32.411,71.54,4.541,48.49,-61.491,96.445,160.769,-85.916
5672,1376.977,6.122,32.356,71.538,4.532,48.489,-61.396,96.675,161.609,-85.749
5673,1376.901,6.123,32.29,71.541,4.522,48.49,-61.306,96.88,162.47,-85.594
5674,1376.718,6.125,32.231,71.539,4.511,48.488,-61.203,97.106,163.303,-85.431
5675,1376.482,6.124,32.187,71.546,4.501,48.489,-61.105,97.327,164.143,-85.263
5676,1376.38,6.127,32.117,71.546,4.494,48.489,-61.011,97.534,164.973,-85.094
5677,1376.27,6.128,32.064,71.548,4.483,48.488,-60.921,97.752,165.833,-84.942
5678,1376.113,6.129,32.016,71.548,4.473,48.489,-60.806,97.981,166.675,-84.769
5679,1375.883,6.131,31.949,71.545,4.465,48.489,-60.709,98.198,167.505,-84.595
5680,1375.765,6.132,31.898,71.545,4.455,48.488,-60.618,98.405,168.334,-84.442
5681,1375.562,6.133,31.846,71.551,4.445,48.489,-60.517,98.615,169.159,-84.254
5682,1375.442,6.134,31.805,71.547,4.435,48.489,-60.424,98.843,169.983,-84.095
5683,1375.191,6.134,31.738,71.551,4.427,48.488,-60.322,99.056,170.846,-83.932
5684,1374.953,6.135,31.689,71.553,4.416,48.488,-60.224,99.266,171.645,-83.747
5685,1374.923,6.138,31.637,71.554,4.407,48.488,-60.129,99.479,172.461,-83.583
5686,1374.609,6.139,31.588,71.55,4.396,48.489,-60.032,99.685,173.285,-83.414
5687,1374.422,6.14,31.54,71.554,4.386,48.488,-59.921,99.913,174.135,-83.224
5688,1374.311,6.141,31.499,71.557,4.376,48.489,-59.824,100.123,174.93,-83.064
5689,1374.115,6.142,31.448,71.553,4.366,48.487,-59.733,100.335,175.751,-82.89
5690,1374.07,6.144,31.404,71.554,4.359,48.487,-59.618,100.537,176.571,-82.704
5691,1373.719,6.145,31.36,71.56,4.35,48.488,-59.527,100.751,177.391,-82.54
5692,1373.603,6.146,31.32,71.556,4.337,48.488,-59.415,100.956,178.225,-82.356
5693,1373.523,6.148,31.276,71.556,4.331,48.488,-59.317,101.172,179.014,-82.168
5694,1373.352,6.148,31.228,71.564,4.32,48.488,-59.219,101.381,179.838,-81.99
5695,1373.088,6.15,31.189,71.563,4.311,48.488,-59.123,101.589,180.647,-81.824
5696,1373.03,6.151,31.139,71.562,4.301,48.488,-59.026,101.814,181.457,-81.63
5697,1372.869,6.152,31.108,71.566,4.291,48.489,-58.923,102.016,182.264,-81.461
5698,1372.533,6.154,31.066,71.563,4.284,48.487,-58.822,102.225,183.055,-81.278
5699,1372.513,6.155,31.009,71.568,4.272,48.488,-58.713,102.443,183.859,-81.081
5700,1372.325,6.157,30.978,71.57,4.262,48.488,-58.614,102.637,184.661,-80.897
6801,1228.541,6.155,31.013,72.545,5.727,48.422,76.003,47.091,-254.757,58.527
6802,1228.444,6.154,31.057,72.546,5.716,48.421,76.047,46.817,-255.299,58.272
6803,1228.242,6.151,31.092,72.541,5.709,48.421,76.102,46.546,-255.874,58.016
6804,1228.259,6.151,31.144,72.545,5.699,48.423,76.135,46.275,-256.447,57.761
6805,1228.129,6.149,31.188,72.543,5.688,48.421,76.191,46.009,-257.036,57.51
6806,1228.007,6.148,31.22,72.546,5.679,48.421,76.231,45.741,-257.582,57.249
6807,1227.913,6.147,31.262,72.546,5.671,48.422,76.279,45.464,-258.166,56.988
6808,1227.84,6.147,31.308,72.55,5.662,48.421,76.316,45.19,-258.72,56.728
6809,1227.805,6.146,31.349,72.548,5.65,48.422,76.367,44.918,-259.283,56.47
6810,1227.685,6.143,31.402,72.551,5.643,48.421,76.407,44.652,-259.845,56.204
6811,1227.73,6.143,31.458,72.552,5.633,48.421,76.454,44.379,-260.404,55.957
6812,1227.686,6.142,31.501,72.551,5.624,48.422,76.503,44.104,-260.921,55.691
6813,1227.599,6.14,31.547,72.555,5.612,48.421,76.551,43.83,-261.499,55.436
6814,1227.439,6.139,31.605,72.557,5.604,48.421,76.586,43.573,-262.047,55.165
6815,1227.427,6.138,31.65,72.557,5.594,48.421,76.623,43.293,-262.584,54.898
6816,1227.215,6.136,31.693,72.553,5.583,48.421,76.678,43.023,-263.127,54.635
6817,1227.242,6.134,31.755,72.56,5.575,48.422,76.716,42.752,-263.651,54.379
6818,1227.2,6.134,31.807,72.559,5.565,48.421,76.762,42.482,-264.184,54.107
6819,1227.067,6.132,31.858,72.557,5.557,48.42,76.803,42.2,-264.708,53.838
6820,1226.938,6.132,31.904,72.556,5.545,48.421,76.854,41.935,-265.254,53.584
6821,1226.896,6.129,31.949,72.56,5.535,48.42,76.894,41.661,-265.777,53.317
6822,1226.827,6.129,32.003,72.564,5.525,48.421,76.928,41.39,-266.288,53.052
6823,1226.756,6.127,32.067,72.559,5.518,48.421,76.963,41.103,-266.837,52.791
6824,1226.571,6.125,32.121,72.558,5.506,48.421,77.004,40.844,-267.328,52.519
6825,1226.654,6.126,32.184,72.561,5.499,48.419,77.048,40.567,-267.871,52.259
6826,1226.412,6.124,32.241,72.564,5.49,48.42,77.091,40.29,-268.378,51.972
6827,1226.471,6.123,32.299,72.562,5.477,48.42,77.124,40.022,-268.876,51.71
6828,1226.44,6.121,32.363,72.564,5.468,48.42,77.169,39.75,-269.383,51.442
6829,1226.19,6.12,32.418,72.565,5.46,48.421,77.205,39.465,-269.913,51.174
6830,1226.137,6.119,32.479,72.569,5.448,48.419,77.257,39.201,-270.422,50.896
6831,1226.201,6.117,32.541,72.567,5.44,48.42,77.288,38.916,-270.916,50.631
6832,1225.989,6.117,32.602,72.569,5.428,48.419,77.329,38.653,-271.411,50.364
6833,1226.005,6.116,32.668,72.573,5.419,48.42,77.375,38.362,-271.886,50.093
6834,1225.92,6.114,32.718,72.57,5.41,48.419,77.404,38.086,-272.415,49.809
6835,1225.859,6.112,32.795,72.567,5.399,48.42,77.444,37.81,-272.9,49.543
6836,1225.693,6.111,32.843,72.575,5.391,48.42,77.488,37.542,-273.38,49.28
6837,1225.742,6.11,32.906,72.571,5.381,48.419,77.522,37.276,-273.877,49.001
6838,1225.552,6.108,32.985,72.57,5.37,48.418,77.555,36.989,-274.359,48.73
6839,1225.493,6.108,33.045,72.578,5.361,48.419,77.583,36.719,-274.829,48.445
6840,1225.462,6.106,33.116,72.579,5.351,48.419,77.637,36.432,-275.313,48.184
6841,1225.317,6.106,33.191,72.573,5.339,48.418,77.669,36.157,-275.783,47.898
6842,1225.277,6.103,33.252,72.581,5.33,48.418,77.7,35.885,-276.249,47.631
6843,1225.128,6.102,33.326,72.582,5.32,48.419,77.732,35.616,-276.731,47.341
6844,1225.137,6.101,33.393,72.576,5.311,48.419,77.78,35.33,-277.179,47.076
6845,1225.042,6.099,33.468,72.581,5.302,48.418,77.81,35.066,-277.633,46.784
6846,1225.004,6.098,33.536,72.584,5.289,48.417,77.852,34.782,-278.102,46.517
6847,1224.877,6.098,33.593,72.581,5.282,48.418,77.886,34.504,-278.573,46.23
6848,1224.89,6.096,33.668,72.58,5.271,48.417,77.91,34.227,-279.026,45.952
6849,1224.779,6.095,33.755,72.584,5.26,48.419,77.947,33.96,-279.453,45.675
6850,1224.612,6.094,33.815,72.584,5.25,48.418,77.976,33.684,-279.909,45.407
6851,1224.56,6.091,33.894,72.587,5.242,48.418,78.014,33.39,-280.377,45.113
6852,1224.598,6.09,33.975,72.589,5.231,48.418,78.046,33.116,-280.794,44.839
6853,1224.406,6.09,34.037,72.589,5.221,48.419,78.071,32.849,-281.244,44.554
6854,1224.426,6.089,34.123,72.591,5.211,48.419,78.112,32.574,-281.689,44.267
6855,1224.36,6.086,34.204,72.59,5.202,48.416,78.146,32.295,-282.108,43.991
6856,1224.316,6.087,34.277,72.591,5.191,48.417,78.184,32.018,-282.57,43.704
6857,1224.144,6.085,34.349,72.588,5.179,48.418,78.208,31.729,-282.991,43.438
6858,1224.031,6.083,34.425,72.59,5.171,48.418,78.25,31.447,-283.429,43.136
6859,1224.055,6.082,34.502,72.592,5.161,48.417,78.267,31.181,-283.822,42.871
6860,1224.028,6.08,34.589,72.592,5.149,48.417,78.304,30.901,-284.25,42.572
6861,1223.909,6.078,34.673,72.592,5.139,48.416,78.337,30.626,-284.662,42.295
6862,1223.814,6.078,34.746,72.59,5.132,48.416,78.361,30.348,-285.114,41.999
6863,1223.653,6.077,34.838,72.598,5.119,48.418,78.402,30.067,-285.493,41.723
6864,1223.69,6.074,34.915,72.593,5.111,48.416,78.422,29.789,-285.927,41.428
6865,1223.54,6.075,34.993,72.593,5.1,48.418,78.462,29.5,-286.344,41.152
6866,1223.472,6.072,35.076,72.601,5.089,48.416,78.486,29.23,-286.717,40.87
6867,1223.487,6.072,35.157,72.596,5.08,48.416,78.519,28.943,-287.138,40.584
6868,1223.435,6.07,35.259,72.601,5.072,48.417,78.535,28.663,-287.513,40.294
6869,1223.182,6.068,35.331,72.598,5.06,48.416,78.571,28.382,-287.928,40.004
6870,1223.206,6.067,35.418,72.601,5.05,48.416,78.605,28.107,-288.332,39.724
6871,1223.07,6.067,35.513,72.603,5.041,48.415,78.622,27.831,-288.705,39.42
6872,1223.081,6.064,35.592,72.598,5.031,48.416,78.659,27.549,-289.106,39.141
6873,1222.965,6.062,35.677,72.601,5.021,48.417,78.679,27.274,-289.499,38.854
6874,1222.926,6.061,35.762,72.607,5.01,48.416,78.699,26.995,-289.848,38.564
6875,1222.887,6.06,35.858,72.602,5.002,48.416,78.731,26.718,-290.231,38.259
6876,1222.691,6.06,35.946,72.606,4.989,48.417,78.77,26.436,-290.615,37.985
6877,1222.753,6.058,36.041,72.609,4.981,48.416,78.786,26.161,-291.012,37.69
6878,1222.675,6.057,36.12,72.608,4.969,48.415,78.811,25.876,-291.37,37.404
6879,1222.515,6.056,36.217,72.604,4.96,48.416,78.844,25.597,-291.724,37.11
6880,1222.424,6.054,36.299,72.609,4.951,48.415,78.872,25.314,-292.102,36.822
6881,1222.404,6.053,36.402,72.606,4.941,48.416,78.898,25.034,-292.443,36.511
6882,1222.325,6.05,36.501,72.606,4.931,48.415,78.918,24.751,-292.826,36.227
6883,1222.352,6.051,36.583,72.612,4.921,48.415,78.941,24.475,-293.165,35.94
6884,1222.143,6.049,36.681,72.611,4.909,48.415,78.965,24.184,-293.537,35.639
6885,1222.039,6.046,36.782,72.612,4.901,48.415,78.982,23.903,-293.896,35.34
6886,1222.027,6.046,36.865,72.617,4.889,48.414,79.012,23.641,-294.229,35.058
6887,1222.043,6.044,36.967,72.61,4.879,48.414,79.04,23.35,-294.557,34.761
6888,1221.904,6.043,37.064,72.613,4.87,48.415,79.063,23.062,-294.923,34.473
6889,1221.826,6.043,37.158,72.615,4.859,48.414,79.091,22.786,-295.262,34.162
6890,1221.783,6.041,37.251,72.614,4.847,48.414,79.094,22.509,-295.596,33.883
6891,1221.782,6.039,37.348,72.614,4.841,48.414,79.132,22.224,-295.934,33.576
6892,1221.701,6.037,37.442,72.619,4.827,48.415,79.15,21.947,-296.252,33.289
6893,1221.493,6.037,37.543,72.62,4.818,48.415,79.177,21.669,-296.591,32.99
6894,1221.519,6.035,37.641,72.618,4.808,48.415,79.2,21.383,-296.907,32.684
6895,1221.491,6.034,37.75,72.619,4.8,48.414,79.221,21.096,-297.202,32.39
6896,1221.28,6.032,37.843,72.618,4.788,48.413,79.236,20.824,-297.532,32.102
6897,1221.194,6.03,37.933,72.621,4.778,48.413,79.259,20.547,-297.85,31.792
6898,1221.116,6.029,38.05,72.62,4.771,48.413,79.284,20.255,-298.167,31.497
6899,1221.135,6.028,38.135,72.627,4.757,48.414,79.288,19.977,-298.484,31.2
6900,1221.116,6.027,38.253,72.628,4.75,48.413,79.309,19.697,-298.801,30.895
7201,1205.37,5.551,69.063,72.862,3.005,48.385,72.506,-63.74,-253.569,-59.023
7202,1205.161,5.548,69.09,72.866,3.007,48.384,72.448,-64,-253.011,-59.287
7203,1205.23,5.547,69.125,72.863,3.007,48.385,72.372,-64.253,-252.393,-59.541
7204,1205.083,5.545,69.172,72.864,3.006,48.384,72.307,-64.514,-251.804,-59.797
7205,1205.059,5.544,69.202,72.865,3.009,48.384,72.242,-64.762,-251.238,-60.048
7206,1205.025,5.541,69.246,72.87,3.01,48.386,72.173,-65.03,-250.623,-60.289
7207,1205.043,5.541,69.267,72.872,3.011,48.385,72.115,-65.286,-250.054,-60.535
7208,1205.071,5.538,69.308,72.868,3.01,48.384,72.047,-65.545,-249.44,-60.797
7209,1205.033,5.537,69.331,72.868,3.01,48.384,71.993,-65.802,-248.853,-61.047
7210,1204.948,5.535,69.368,72.872,3.014,48.383,71.924,-66.049,-248.233,-61.286
7211,1204.892,5.533,69.396,72.875,3.016,48.384,71.857,-66.311,-247.62,-61.537
7212,1204.97,5.532,69.432,72.875,3.015,48.384,71.794,-66.548,-247.033,-61.784
7213,1204.806,5.529,69.459,72.871,3.015,48.384,71.724,-66.804,-246.417,-62.033
7214,1204.743,5.527,69.499,72.877,3.018,48.384,71.654,-67.069,-245.815,-62.277
7215,1204.831,5.526,69.525,72.875,3.021,48.383,71.579,-67.317,-245.177,-62.53
7216,1204.832,5.525,69.549,72.874,3.022,48.384,71.52,-67.573,-244.572,-62.773
7217,1204.746,5.522,69.579,72.873,3.022,48.384,71.455,-67.834,-243.933,-63.021
7218,1204.676,5.52,69.606,72.876,3.022,48.383,71.374,-68.082,-243.311,-63.25
7219,1204.687,5.518,69.626,72.875,3.025,48.383,71.315,-68.329,-242.695,-63.494
7220,1204.619,5.516,69.649,72.879,3.028,48.382,71.242,-68.592,-242.066,-63.741
7221,1204.675,5.516,69.662,72.879,3.028,48.383,71.177,-68.854,-241.442,-63.99
7222,1204.487,5.513,69.691,72.876,3.03,48.384,71.1,-69.091,-240.788,-64.216
7223,1204.444,5.512,69.705,72.884,3.033,48.384,71.043,-69.357,-240.18,-64.474
7224,1204.589,5.51,69.737,72.879,3.033,48.384,70.97,-69.594,-239.53,-64.707
7225,1204.467,5.508,69.761,72.878,3.037,48.383,70.902,-69.859,-238.892,-64.95
7226,1204.427,5.507,69.783,72.884,3.039,48.382,70.831,-70.115,-238.235,-65.192
7227,1204.438,5.504,69.785,72.88,3.04,48.382,70.754,-70.35,-237.604,-65.42
7228,1204.334,5.502,69.809,72.882,3.041,48.383,70.697,-70.6,-236.968,-65.649
7229,1204.405,5.5,69.822,72.882,3.043,48.382,70.615,-70.864,-236.296,-65.895
7230,1204.304,5.499,69.842,72.889,3.046,48.382,70.555,-71.12,-235.651,-66.136
7231,1204.193,5.498,69.848,72.883,3.048,48.383,70.47,-71.367,-235.018,-66.374
7232,1204.296,5.495,69.868,72.891,3.049,48.382,70.414,-71.617,-234.336,-66.608
7233,1204.152,5.493,69.884,72.891,3.054,48.382,70.334,-71.854,-233.683,-66.845
7234,1204.19,5.493,69.901,72.887,3.054,48.382,70.269,-72.121,-233.029,-67.075
7235,1204.146,5.491,69.919,72.886,3.056,48.381,70.185,-72.365,-232.361,-67.299
7236,1204.042,5.489,69.913,72.888,3.058,48.382,70.124,-72.615,-231.687,-67.524
7237,1204.007,5.486,69.935,72.891,3.06,48.382,70.046,-72.861,-231.045,-67.768
7238,1204.085,5.484,69.941,72.888,3.063,48.381,69.966,-73.113,-230.357,-67.989
7239,1203.968,5.483,69.956,72.889,3.068,48.381,69.891,-73.356,-229.668,-68.226
7240,1204.002,5.481,69.963,72.891,3.069,48.381,69.829,-73.607,-229.008,-68.447
7241,1203.992,5.479,69.969,72.898,3.071,48.382,69.745,-73.854,-228.324,-68.683
7242,1203.888,5.477,69.97,72.893,3.073,48.381,69.676,-74.092,-227.675,-68.903
7243,1203.859,5.475,69.988,72.895,3.077,48.381,69.6,-74.353,-226.968,-69.144
7244,1203.868,5.474,69.983,72.896,3.082,48.382,69.53,-74.594,-226.287,-69.356
7245,1203.744,5.473,69.994,72.894,3.083,48.381,69.446,-74.848,-225.623,-69.584
7246,1203.866,5.47,69.998,72.897,3.087,48.381,69.377,-75.094,-224.907,-69.814
7247,1203.804,5.469,70,72.898,3.087,48.38,69.309,-75.342,-224.245,-70.038
7248,1203.654,5.467,70.008,72.9,3.094,48.38,69.228,-75.583,-223.538,-70.258
7249,1203.658,5.465,69.995,72.897,3.095,48.38,69.149,-75.831,-222.857,-70.497
7250,1203.679,5.464,69.991,72.905,3.1,48.381,69.083,-76.07,-222.134,-70.709
7251,1203.668,5.463,70,72.903,3.101,48.38,68.997,-76.307,-221.435,-70.926
7252,1203.699,5.46,69.997,72.903,3.105,48.379,68.918,-76.557,-220.759,-71.157
7253,1203.56,5.459,70.001,72.907,3.108,48.38,68.855,-76.81,-220.058,-71.366
7254,1203.646,5.455,69.995,72.906,3.11,48.379,68.768,-77.043,-219.342,-71.601
7255,1203.63,5.454,69.988,72.907,3.113,48.38,68.682,-77.3,-218.622,-71.812
7256,1203.545,5.454,69.981,72.909,3.116,48.38,68.609,-77.543,-217.902,-72.024
7257,1203.442,5.45,69.978,72.909,3.12,48.38,68.542,-77.775,-217.211,-72.257
7258,1203.412,5.449,69.972,72.906,3.123,48.38,68.466,-78.026,-216.51,-72.467
7259,1203.523,5.448,69.976,72.906,3.128,48.379,68.387,-78.275,-215.757,-72.683
7260,1203.438,5.445,69.954,72.91,3.13,48.379,68.294,-78.521,-215.05,-72.898
7261,1203.459,5.444,69.945,72.914,3.134,48.379,68.224,-78.748,-214.353,-73.107
7262,1203.408,5.441,69.934,72.911,3.14,48.379,68.142,-79.004,-213.61,-73.317
7263,1203.286,5.439,69.938,72.912,3.14,48.378,68.072,-79.241,-212.904,-73.548
7264,1203.303,5.439,69.917,72.915,3.147,48.379,67.988,-79.471,-212.17,-73.751
7265,1203.2,5.436,69.921,72.912,3.15,48.379,67.907,-79.721,-211.43,-73.963
7266,1203.147,5.435,69.908,72.913,3.155,48.378,67.825,-79.972,-210.684,-74.17
7267,1203.185,5.433,69.887,72.912,3.157,48.378,67.755,-80.206,-209.959,-74.38
7268,1203.243,5.431,69.868,72.919,3.163,48.379,67.667,-80.439,-209.23,-74.585
7269,1203.14,5.43,69.855,72.919,3.166,48.378,67.588,-80.689,-208.513,-74.795
7270,1203.067,5.427,69.843,72.917,3.171,48.379,67.509,-80.927,-207.775,-75.009
7271,1203.124,5.426,69.821,72.914,3.175,48.377,67.425,-81.162,-207.004,-75.209
7272,1203.104,5.425,69.814,72.92,3.177,48.378,67.347,-81.402,-206.257,-75.434
7273,1202.994,5.422,69.795,72.916,3.184,48.379,67.266,-81.634,-205.532,-75.641
7274,1203.046,5.42,69.77,72.917,3.186,48.378,67.18,-81.874,-204.761,-75.832
7275,1202.993,5.418,69.748,72.917,3.189,48.378,67.102,-82.125,-204.047,-76.038
7276,1203.057,5.416,69.731,72.92,3.194,48.378,67.024,-82.354,-203.276,-76.24
7277,1202.971,5.416,69.723,72.925,3.197,48.377,66.935,-82.606,-202.523,-76.443
7278,1202.821,5.414,69.686,72.921,3.202,48.377,66.85,-82.825,-201.759,-76.644
7279,1202.877,5.412,69.666,72.923,3.207,48.378,66.763,-83.068,-201.005,-76.858
7280,1202.842,5.41,69.642,72.921,3.21,48.378,66.674,-83.303,-200.239,-77.06
7281,1202.741,5.407,69.627,72.927,3.217,48.377,66.597,-83.547,-199.48,-77.246
7282,1202.717,5.406,69.597,72.927,3.222,48.377,66.513,-83.779,-198.747,-77.452
7283,1202.767,5.404,69.579,72.923,3.225,48.378,66.435,-84.014,-197.956,-77.65
7284,1202.727,5.401,69.547,72.931,3.23,48.377,66.354,-84.26,-197.187,-77.84
7285,1202.829,5.4,69.527,72.932,3.237,48.376,66.272,-84.491,-196.421,-78.045
7286,1202.62,5.398,69.483,72.929,3.239,48.377,66.169,-84.718,-195.654,-78.235
7287,1202.709,5.397,69.464,72.934,3.245,48.376,66.092,-84.961,-194.89,-78.427
7288,1202.723,5.395,69.435,72.935,3.251,48.377,66.016,-85.193,-194.126,-78.629
7289,1202.551,5.393,69.403,72.931,3.255,48.376,65.927,-85.426,-193.309,-78.814
7290,1202.524,5.391,69.364,72.933,3.258,48.377,65.846,-85.653,-192.558,-79.011
7291,1202.526,5.389,69.348,72.933,3.264,48.375,65.744,-85.897,-191.761,-79.207
7292,1202.608,5.388,69.316,72.935,3.268,48.377,65.663,-86.132,-190.973,-79.399
7293,1202.48,5.385,69.271,72.936,3.276,48.375,65.575,-86.366,-190.207,-79.582
7294,1202.447,5.383,69.236,72.935,3.278,48.375,65.484,-86.601,-189.403,-79.778
7295,1202.54,5.382,69.206,72.938,3.285,48.375,65.415,-86.823,-188.622,-79.977
7296,1202.403,5.38,69.173,72.935,3.289,48.376,65.327,-87.061,-187.831,-80.149
7297,1202.483,5.378,69.139,72.936,3.294,48.375,65.243,-87.284,-187.057,-80.348
7298,1202.37,5.376,69.102,72.939,3.299,48.375,65.155,-87.516,-186.266,-80.535
7299,1202.343,5.375,69.058,72.937,3.304,48.376,65.06,-87.749,-185.443,-80.726
7300,1202.357,5.374,69.024,72.94,3.311,48.375,64.971,-87.987,-184.638,-80.892
7301,1202.412,5.372,68.977,72.942,3.315,48.375,64.89,-88.22,-183.846,-81.085
7302,1202.308,5.369,68.948,72.938,3.323,48.375,64.789,-88.457,-183.058,-81.279
7303,1202.342,5.367,68.906,72.946,3.327,48.376,64.699,-88.686,-182.239,-81.454
7304,1202.367,5.365,68.863,72.946,3.332,48.375,64.617,-88.901,-181.435,-81.633
7305,1202.183,5.363,68.826,72.945,3.339,48.374,64.527,-89.135,-180.631,-81.807
7306,1202.228,5.361,68.782,72.948,3.346,48.374,64.439,-89.359,-179.834,-81.988
7307,1202.216,5.361,68.733,72.946,3.349,48.375,64.351,-89.591,-179.039,-82.174
7308,1202.217,5.358,68.683,72.949,3.357,48.375,64.268,-89.829,-178.204,-82.345
7309,1202.223,5.357,68.635,72.945,3.362,48.373,64.163,-90.044,-177.383,-82.532
7310,1202.048,5.354,68.59,72.95,3.368,48.375,64.082,-90.281,-176.571,-82.704
7311,1202.119,5.352,68.556,72.951,3.374,48.374,63.992,-90.501,-175.771,-82.879
7312,1202.038,5.351,68.507,72.951,3.378,48.373,63.901,-90.737,-174.935,-83.068
7313,1202.135,5.35,68.462,72.951,3.385,48.373,63.799,-90.955,-174.132,-83.237
7314,1202.144,5.347,68.412,72.953,3.391,48.373,63.708,-91.182,-173.32,-83.403
7315,1202.07,5.346,68.357,72.947,3.396,48.373,63.63,-91.418,-172.47,-83.577
7316,1202.086,5.344,68.306,72.949,3.401,48.373,63.535,-91.634,-171.651,-83.755
7317,1202.052,5.342,68.246,72.952,3.409,48.374,63.436,-91.859,-170.842,-83.925
7318,1201.864,5.34,68.209,72.958,3.417,48.374,63.35,-92.088,-169.994,-84.088
7319,1201.856,5.338,68.14,72.953,3.42,48.374,63.256,-92.32,-169.176,-84.266
7320,1201.934,5.336,68.091,72.958,3.429,48.373,63.173,-92.549,-168.317,-84.439
7321,1201.813,5.335,68.033,72.952,3.435,48.374,63.076,-92.764,-167.512,-84.604
7322,1201.806,5.333,67.99,72.954,3.439,48.373,62.97,-92.979,-166.661,-84.776
7323,1201.788,5.331,67.923,72.961,3.448,48.372,62.88,-93.219,-165.832,-84.932
7324,1201.877,5.329,67.884,72.955,3.454,48.372,62.786,-93.429,-164.974,-85.108
7325,1201.77,5.327,67.826,72.956,3.46,48.373,62.697,-93.651,-164.146,-85.255
7326,1201.844,5.325,67.756,72.959,3.464,48.373,62.608,-93.874,-163.291,-85.428
7327,1201.747,5.324,67.712,72.964,3.471,48.372,62.504,-94.094,-162.453,-85.598
7328,1201.754,5.321,67.65,72.96,3.479,48.373,62.421,-94.323,-161.607,-85.761
7329,1201.824,5.32,67.595,72.962,3.484,48.372,62.326,-94.546,-160.765,-85.917
7330,1201.767,5.318,67.518,72.961,3.492,48.373,62.225,-94.758,-159.926,-86.077
7331,1201.755,5.316,67.459,72.966,3.5,48.373,62.123,-94.994,-159.078,-86.236
7332,1201.664,5.315,67.4,72.963,3.503,48.371,62.039,-95.218,-158.199,-86.384
7333,1201.614,5.312,67.339,72.962,3.513,48.371,61.934,-95.43,-157.348,-86.551
7334,1201.61,5.311,67.28,72.962,3.518,48.372,61.842,-95.649,-156.528,-86.702
7335,1201.597,5.308,67.205,72.966,3.526,48.371,61.753,-95.873,-155.659,-86.856
7336,1201.51,5.306,67.156,72.968,3.53,48.371,61.648,-96.087,-154.795,-87.012
